Id,SalePrice
1916,55432.044632702484
1917,223115.9482223966
1918,131011.78730329277
1919,152030.65443684312
1920,164156.18066674046
1921,386805.9052392361
1922,345863.7300522663
1923,235654.50568214932
1924,225761.0924969166
1925,206899.71240990973
1926,385190.47338473797
1927,122432.41450766695
1928,169636.24351586014
1929,118847.79056331668
1930,123278.12021810633
1931,123060.8611756499
1932,124197.01091411254
1933,196531.35965368495
1934,188813.21209922613
1935,165834.13321854526
1936,211810.01091680166
1937,174666.45506392777
1938,166203.1764356066
1939,273564.89874912624
1940,201719.2086872644
1941,168729.99016975518
1942,163798.1891141207
1943,235050.93622002678
1944,381448.27034662646
1945,416913.7010605922
1946,144882.5222388696
1947,126319.85889016416
1948,179921.2976319789
1949,236667.48115863354
1950,185427.6431600974
1951,243840.98579103584
1952,200748.51145976756
1953,173897.50462651235
1954,182717.051042526
1955,134890.5702537055
1956,286635.8582317237
1957,158574.49239329738
1958,252009.45195761338
1959,134884.3043661181
1960,93361.01143439393
1961,125585.45180557805
1962,94355.28116062672
1963,107699.23837139076
1964,105717.87089104345
1965,133418.6513799214
1966,143472.8741519302
1967,315057.88150842825
1968,415139.13630794664
1969,397874.62417950924
1970,404263.8089555125
1971,448172.898598716
1972,372072.00538231246
1973,291915.2622410037
1974,341831.1202227676
1975,501482.684659412
1976,279436.0533901581
1977,366620.870674153
1978,344543.4846294291
1979,323497.15537955856
1980,206206.05105765216
1981,360723.61623364384
1982,215136.34526127987
1983,198385.9225544267
1984,176139.11302615667
1985,229978.25818248978
1986,206944.6395762729
1987,208376.72711986364
1988,168374.83233963503
1989,186644.2937937054
1990,204524.8744755991
1991,231234.9972751601
1992,226005.93867743047
1993,161754.23719002743
1994,231850.49954278304
1995,183084.78657350314
1996,282405.83500526974
1997,317374.2745350562
1998,329302.0556100984
1999,310819.5177664263
2000,322486.68292187183
2001,289942.5175070189
2002,244069.0677504865
2003,240681.7015546166
2004,280129.36196797306
2005,228482.08661899282
2006,221434.55360825686
2007,242419.4051333293
2008,233719.4788751195
2009,209798.56638752396
2010,192830.43836474506
2011,126802.33961140981
2012,178179.62162841499
2013,180840.6647828136
2014,186297.8937774824
2015,217059.64794190862
2016,195704.44419273216
2017,199651.8091694411
2018,97079.30352290865
2019,131496.05388201113
2020,77536.01149244382
2021,93729.24632685194
2022,224931.72647002438
2023,153773.53756573814
2024,291711.3286516437
2025,355062.294178994
2026,166972.81659649283
2027,153571.4555303662
2028,158866.31182867513
2029,174992.1152954977
2030,260359.3095614956
2031,230285.06398293623
2032,256966.0631049006
2033,250193.69111969357
2034,174593.53765542296
2035,237621.3327869961
2036,195374.48593176148
2037,215459.85068912283
2038,324808.0259514811
2039,226321.21750856703
2040,319773.4077043148
2041,317815.853907609
2042,212227.9123431372
2043,179384.49444741494
2044,171604.7044111671
2045,200049.20624187792
2046,155650.95496627997
2047,140152.9020661154
2048,138261.11369457174
2049,137284.70543444747
2050,162711.75305555263
2051,95864.16294401186
2052,111658.02319255882
2053,139782.89483261533
2054,79265.61817203453
2055,176400.9017587973
2056,128731.9016652272
2057,92369.2593679757
2058,209932.43666828773
2059,120694.57545367308
2060,179149.11816081504
2061,171691.46140976576
2062,124575.45544814895
2063,108189.393337356
2064,136299.103332447
2065,78135.56570685901
2066,172674.3962099693
2067,101021.62330970529
2068,155434.40059394552
2069,87381.99614048105
2070,112077.52204020003
2071,99702.92861662188
2072,144497.27760835446
2073,117307.45047841447
2074,176698.63158208271
2075,171004.53779546998
2076,120412.34039192286
2077,161210.5331335723
2078,131259.48089594697
2079,130296.04092738539
2080,121200.35093013065
2081,130811.47559447955
2082,138981.5994257764
2083,158026.0409023314
2084,106119.08128797077
2085,113933.89516850967
2086,108067.72992733846
2087,117438.12914976595
2088,102491.61628652854
2089,73205.37735066342
2090,113632.4603875102
2091,107577.12502497197
2092,128282.9027063922
2093,152078.87847919052
2094,118025.04955967539
2095,173626.13096064274
2096,81473.0107076978
2097,93896.49695332447
2098,166131.79762668652
2099,35872.980029756814
2100,58693.43679128724
2101,112568.10096772619
2102,118024.5254571338
2103,101707.42961194305
2104,129332.88414240364
2105,138437.50817445223
2106,54943.477874814664
2107,189720.1323657553
2108,118703.71438676192
2109,115865.11368935098
2110,124460.56920570535
2111,144736.38967405888
2112,144325.10712052422
2113,119466.63606310199
2114,114378.19749210922
2115,170227.22745256932
2116,117171.50894149489
2117,157676.2839281793
2118,122485.06957876749
2119,120277.59433060758
2120,91607.22231819664
2121,83454.78918727953
2122,121917.45606969131
2123,73775.58102113109
2124,168752.16261569603
2125,126948.62050226433
2126,157833.56360195225
2127,170289.5667451626
2128,135942.5326325296
2129,51243.21834458505
2130,142379.16683429174
2131,118524.83339894592
2132,116609.14937070257
2133,129963.69670307662
2134,118739.8607634449
2135,97689.82996123188
2136,76939.50243324394
2137,109505.04189159095
2138,127302.86299749461
2139,135150.32822269315
2140,138203.43926024373
2141,169254.31723627477
2142,126825.37320801168
2143,160815.41277359423
2144,139383.3787195916
2145,140860.11315470526
2146,189509.58634490642
2147,139466.41242838363
2148,114150.61682355964
2149,129887.3380589816
2150,233172.11971513572
2151,124527.46573860147
2152,204194.41480794566
2153,178099.5438415454
2154,107657.2631770176
2155,136271.5031490193
2156,273006.7348336434
2157,233383.02147867845
2158,240577.79824292153
2159,222993.8505595925
2160,184333.55048361703
2161,225136.59219660048
2162,383229.2191240109
2163,361889.6563351543
2164,243429.68427600432
2165,205075.26469558687
2166,158898.61209062074
2167,226349.81014263676
2168,196075.09316003314
2169,192390.56014162584
2170,213649.36640320608
2171,155491.33573115477
2172,133888.39115508174
2173,186781.08098770128
2174,220634.92083582914
2175,267528.12235254224
2176,308967.9792419425
2177,238347.39222569694
2178,209356.05849189174
2179,129422.6105201744
2180,227638.29634502326
2181,192594.99760890962
2182,221051.83386405878
2183,189399.5228289698
2184,119758.35818998786
2185,110814.24610896679
2186,156694.48244226025
2187,136836.16573081195
2188,151739.24424431505
2189,318200.5359181089
2190,84759.92087516529
2191,60786.034584712004
2192,84885.67400655363
2193,132001.10930026142
2194,95011.72979462682
2195,104285.49968960401
2196,110700.70503255699
2197,112787.5303850253
2198,162661.0898760365
2199,176022.01528229655
2200,154278.54452488077
2201,155692.40094160935
2202,201996.65035249258
2203,143677.21695805553
2204,195304.37377777894
2205,132926.64095002445
2206,155599.44105530618
2207,226933.51121716874
2208,258665.78742385888
2209,272871.47609314637
2210,128294.39151300227
2211,121025.72277824441
2212,126482.49431932841
2213,107808.79879409548
2214,141132.59647217562
2215,102239.02357735389
2216,166784.29369238528
2217,110126.3464962707
2218,59250.265921566664
2219,36000.39617569579
2220,7656.158208522713
2221,350870.03936860315
2222,306060.38345975603
2223,279697.74084367766
2224,199586.1290770996
2225,107891.56794491212
2226,188802.73593759278
2227,189831.89706959133
2228,281376.0749103903
2229,251529.2715917201
2230,158786.74315053443
2231,217913.47171623376
2232,180846.44077638377
2233,185052.61197254187
2234,244556.44865259688
2235,231631.76055480653
2236,249942.89925194078
2237,309485.01841364126
2238,190867.56528487513
2239,116179.41041333962
2240,149642.85759580845
2241,134998.2884906895
2242,128231.65465762257
2243,122822.32575760635
2244,100503.88335104109
2245,116934.92054731792
2246,131607.75111006765
2247,129732.88933340182
2248,125473.80635266926
2249,110970.01442456551
2250,123588.66547914423
2251,101855.1609019179
2252,197099.9872469299
2253,157568.86570174363
2254,177868.47960701957
2255,189913.09160550634
2256,168441.23949033068
2257,217555.88289928003
2258,146864.5465596559
2259,176552.88034381723
2260,132819.90582487555
2261,217091.7617110914
2262,238485.87388876663
2263,385727.2786828161
2264,473702.8802584285
2265,158814.49314113313
2266,325923.8677997133
2267,394315.8819140475
2268,471551.7139224118
2269,147864.57246599114
2270,180999.2817263218
2271,212440.94498308643
2272,178792.48054409015
2273,146976.4374826075
2274,183440.46221728562
2275,163219.31353603594
2276,195453.64095349167
2277,181039.0276117443
2278,153180.6954854691
2279,134537.74854168572
2280,106218.05984685873
2281,143497.91581799783
2282,160462.44137713133
2283,112019.79324628903
2284,123510.40045436824
2285,154132.46960980186
2286,121022.07841761335
2287,391487.8049968191
2288,293936.46950421866
2289,354128.32307042833
2290,445110.3290097581
2291,353685.3369197062
2292,425485.6724984499
2293,470073.9325720628
2294,392932.17108967796
2295,467662.5725527562
2296,287180.75715390255
2297,387200.1027889394
2298,374631.0578902429
2299,351786.8487267344
2300,333866.98820626177
2301,334563.98056723975
2302,261688.76325250944
2303,246049.10425269522
2304,259588.44844028438
2305,212321.46880156148
2306,201967.60334352736
2307,204465.82237120986
2308,225921.34436482005
2309,305232.50836373045
2310,211692.43950463514
2311,210543.32709564565
2312,185284.962038631
2313,165384.32652576658
2314,183009.4157740812
2315,181854.23740698872
2316,200011.53389930865
2317,198336.9533402442
2318,188186.67973401255
2319,189270.7974873582
2320,184126.2448305442
2321,237433.2525837394
2322,200014.42936730135
2323,199335.51971186727
2324,171896.3531213381
2325,211542.3433451344
2326,169750.05516105285
2327,196226.90104267496
2328,218163.08850691735
2329,189305.62045458984
2330,180865.0318708595
2331,344307.96120147314
2332,392623.8056995061
2333,325043.83721976954
2334,278326.17747820576
2335,295697.9732910334
2336,323802.8219824083
2337,201892.26702222493
2338,255268.46368165483
2339,210095.39421657677
2340,401468.26180161873
2341,207895.10002530107
2342,227168.23442470742
2343,222854.86898111523
2344,215678.883683826
2345,223262.3074971085
2346,215525.34861936801
2347,208128.43426750187
2348,250877.77642704363
2349,205537.24520138052
2350,316770.0620033791
2351,289046.0490432343
2352,246248.177250243
2353,254432.68447969778
2354,166844.34188976977
2355,153813.724311468
2356,143016.43549196183
2357,190568.61991411127
2358,202380.5512908611
2359,124258.48103918746
2360,108648.1369664611
2361,156018.32565251362
2362,264283.5345684545
2363,128798.5500265749
2364,147471.51732132264
2365,201781.25826105956
2366,188725.93325718303
2367,212539.85609680915
2368,220509.53916352778
2369,209906.72186193222
2370,168938.70284401946
2371,166598.27251250445
2372,195542.75787439034
2373,287911.74640645063
2374,312434.95084630814
2375,241609.83970835153
2376,296393.5511346798
2377,346153.5325572129
2378,145867.14304432488
2379,222714.58920834845
2380,145998.79483617924
2381,171866.5923865822
2382,197344.16252604767
2383,191474.6834987332
2384,233432.86836325665
2385,148374.60209637554
2386,130629.64516848029
2387,122925.57601263432
2388,101957.00845757656
2389,106721.67406780295
2390,149656.85566344205
2391,148516.30115863626
2392,117566.17040477318
2393,173397.27244473746
2394,148444.91177468852
2395,209617.2485498277
2396,131523.85994723492
2397,212178.49050180533
2398,126998.22472902683
2399,75518.96165726082
2400,57913.44275228656
2401,141758.82840137914
2402,131309.91678859506
2403,147698.02326674722
2404,151504.79781238662
2405,148524.60449797226
2406,140501.80407839917
2407,125235.82761654451
2408,119983.16075188629
2409,103889.16789555967
2410,184809.3086141407
2411,111961.83775951342
2412,158525.0536664484
2413,119859.54379881668
2414,173530.95489403102
2415,135054.98478072727
2416,130023.24202678136
2417,141208.72504393838
2418,137361.28110944486
2419,125739.83349500914
2420,124085.26064649649
2421,172062.25049418176
2422,101736.44120576454
2423,119945.13719729014
2424,131646.4011615357
2425,224660.13002269715
2426,135882.4735537043
2427,134802.04334210348
2428,190079.27680386388
2429,98647.27637246314
2430,127669.74786901803
2431,96054.09706689496
2432,149450.12998694598
2433,150291.10065691266
2434,141114.00175123604
2435,171073.11616628608
2436,108360.2229800383
2437,95762.52703461448
2438,110542.61302695665
2439,89899.48051863555
2440,126017.9745000657
2441,93868.48205532419
2442,90420.89724688168
2443,143020.33742940036
2444,132123.820269246
2445,76093.01134874678
2446,136200.3194624019
2447,187229.83888984966
2448,129591.27768055769
2449,107549.49922566241
2450,158274.01915694377
2451,113161.49317461322
2452,204487.96608912924
2453,84378.05617248171
2454,115902.31633736605
2455,111582.92315002915
2456,156109.0778966616
2457,151366.71147750708
2458,138419.06764174174
2459,119356.14910730641
2460,140261.38690844897
2461,125650.01120506861
2462,134691.5074908037
2463,125497.32621603603
2464,194707.25082129837
2465,137635.31941435864
2466,112205.42158854476
2467,112095.55173006668
2468,87457.67972481032
2469,88176.9288628801
2470,217650.09221058674
2471,223423.69422174577
2472,184957.34596058106
2473,130803.52828729335
2474,82939.11827068581
2475,213619.73859865437
2476,113405.55812372877
2477,118869.97960854581
2478,154738.5043654204
2479,97836.60055506296
2480,159263.20614453568
2481,124029.90376535186
2482,114772.38847279521
2483,99899.51836593222
2484,123103.72199247491
2485,124925.38953654488
2486,164134.66218752347
2487,189620.98700802744
2488,161651.3536664331
2489,156079.19029379275
2490,136785.69596597383
2491,85938.20595059272
2492,186667.67244835617
2493,146099.28146668558
2494,146807.81067470173
2495,73670.76738956112
2496,224219.95903838557
2497,161432.53659095438
2498,111912.05522356532
2499,80120.05574118817
2500,121992.60247825508
2501,139516.35173719152
2502,146189.06062031531
2503,110035.78479674565
2504,230205.54725806258
2505,228982.64395987202
2506,249494.36168370984
2507,277049.0359984584
2508,245191.54525032645
2509,207914.06227240048
2510,202692.56532214864
2511,173910.8155822348
2512,215727.15687649616
2513,217005.34788240024
2514,326001.29338230554
2515,163396.0336399494
2516,168550.43281070353
2517,152057.36598885088
2518,146588.3060527017
2519,244306.31080752102
2520,218856.59676014408
2521,186134.5274873061
2522,219429.55191484533
2523,115724.70018187244
2524,132807.10337117512
2525,149568.27032814885
2526,158532.1507736863
2527,116200.18932374525
2528,153799.12696496115
2529,53612.99632563864
2530,123621.7486563671
2531,263603.7957215107
2532,219509.898660372
2533,196457.85629535996
2534,244209.17517696216
2535,278562.3900906395
2536,229427.14749285235
2537,254208.488979156
2538,187257.27689600823
2539,184801.46523516145
2540,185427.1034861467
2541,172425.14513134974
2542,163437.26643957995
2543,105161.05751613391
2544,120312.1741790323
2545,128344.34685769389
2546,128092.24879912271
2547,138373.3362687041
2548,161105.15506094726
2549,155166.18299312936
2550,699453.0755992603
2551,135607.34399626544
2552,143024.5500815234
2553,65911.04884348891
2554,82683.31046605315
2555,103670.80922168883
2556,90314.12680297659
2557,101194.77253314306
2558,175498.47727773638
2559,163117.00650254762
2560,163029.22854271598
2561,151293.34545299842
2562,166536.06953897796
2563,161397.38261738775
2564,194135.75628057224
2565,152108.209462519
2566,177841.54408107948
2567,149703.20240490884
2568,226846.47242623375
2569,240442.5629033753
2570,115136.50496745858
2571,204941.2557412583
2572,166375.41854610667
2573,232104.09790033233
2574,296685.3312462167
2575,138256.75500689086
2576,198216.65156901363
2577,148264.4611792727
2578,71983.71764248156
2579,27886.077454634622
2580,97186.01757930435
2581,123329.8449995805
2582,117160.94403752696
2583,288848.29157685436
2584,169197.8968470852
2585,179161.21431695455
2586,214526.1363183951
2587,203265.55557868409
2588,140614.5953692603
2589,142351.11626604147
2590,199484.57583566097
2591,239602.44079372662
2592,219371.75593937357
2593,260178.6840129712
2594,173605.3887702587
2595,211423.79403123673
2596,287546.8204229324
2597,199288.9943556927
2598,276796.5020565978
2599,388637.1451699695
2600,200324.10409621283
2601,122771.44040026856
2602,70994.86537498109
2603,93064.17209622482
2604,89573.12031212928
2605,69701.25733461461
2606,129223.13952690482
2607,201030.76266001846
2608,184640.78486996432
2609,151807.92105645075
2610,111052.99037158024
2611,232078.07872148888
2612,148231.4491179146
2613,117547.83182330428
2614,106216.25846290804
2615,156876.4116817112
2616,145656.79931664118
2617,209449.8663022541
2618,203668.85302642809
2619,207717.0725638217
2620,191481.3080348569
2621,177777.04699663701
2622,181353.87598829827
2623,233146.85499203898
2624,281893.2606299678
2625,302985.4314608311
2626,170567.9290257814
2627,182760.6036115851
2628,474055.01299686683
2629,502304.97562252264
2630,382269.7934691458
2631,469022.8759579607
2632,419128.1540586032
2633,318860.7727730685
2634,434015.8969851651
2635,138151.2188654596
2636,167364.7739177601
2637,190006.4395774251
2638,265778.6873192796
2639,184008.75684494938
2640,152759.56340974005
2641,96023.12303926758
2642,167900.89083695115
2643,107816.25925605846
2644,102087.93814896818
2645,108370.73658839909
2646,92989.42077955145
2647,107659.25187236456
2648,149067.72551066615
2649,144922.67329511628
2650,134236.6013178344
2651,134579.24286890976
2652,387082.9840027285
2653,260446.80144425214
2654,280732.73148666637
2655,420992.0905753147
2656,330379.8712193451
2657,373143.1692040934
2658,335826.2440950286
2659,326097.423428186
2660,362407.2316867532
2661,375395.95531083795
2662,394249.96506016346
2663,275539.5979851252
2664,296570.8561877636
2665,334461.1243334388
2666,295606.87616759934
2667,178005.64777135698
2668,184266.09998086037
2669,193479.55726022474
2670,270413.3771403673
2671,189862.92004994553
2672,195019.53822486973
2673,202977.53447562153
2674,196836.34705030298
2675,188186.00722373786
2676,187027.34917707834
2677,205379.19898121268
2678,236902.49725143038
2679,282764.99094287254
2680,292350.73913904955
2681,410711.81874908414
2682,315941.4927145002
2683,485441.3945186405
2684,325815.3530311893
2685,346024.9494769041
2686,246866.8217874767
2687,298671.98953212885
2688,213645.55160686868
2689,213549.9465622076
2690,387097.4060424819
2691,199705.95651235347
2692,159936.5453179671
2693,210250.8309122337
2694,141280.4719863591
2695,198371.28486986205
2696,183736.79044197922
2697,197202.32448206662
2698,196686.2109863996
2699,164297.52921088538
2700,140044.97364473366
2701,128086.8213951833
2702,83932.47989705348
2703,98290.2727720402
2704,146076.1266215719
2705,105999.60971961245
2706,75918.80055829731
2707,95380.57958717128
2708,142015.4994198521
2709,117387.07136401764
2710,132424.56888447507
2711,348157.7486501358
2712,423870.5123891521
2713,159316.37544440906
2714,142348.98687788763
2715,179897.7486577233
2716,130034.64850039451
2717,194963.71661570144
2718,211126.56308328826
2719,145753.58636616718
2720,165204.74365693628
2721,124561.36828765729
2722,155833.54756337634
2723,132353.90440139797
2724,120438.47092680374
2725,121007.91667568056
2726,148024.95094587342
2727,175859.4861076601
2728,171328.38861066938
2729,144250.88819221887
2730,146668.08622928645
2731,122848.61769345241
2732,140888.9881893307
2733,157544.34989499988
